Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,160443.844578,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,197792.225746,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,130164.893834,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,197842.552512,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1989,1989,1000 Int. $,233636.301816,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1990,1990,1000 Int. $,148008.481322,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1991,1991,1000 Int. $,183924.452772,*,Unofficial figure
QV,Value of Agricultural Production,51,Czechoslovakia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,124674.201372,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1961,1961,1000 Int. $,47914.04163,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1962,1962,1000 Int. $,45799.47163,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1963,1963,1000 Int. $,50664.251372,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1964,1964,1000 Int. $,51855.60011,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1965,1965,1000 Int. $,53033.4156,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1966,1966,1000 Int. $,47321.116202,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1967,1967,1000 Int. $,51737.607104,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1968,1968,1000 Int. $,51771.440224,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1969,1969,1000 Int. $,53209.347824,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1970,1970,1000 Int. $,51014.00125,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1971,1971,1000 Int. $,48828.381698,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1972,1972,1000 Int. $,39472.255276,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1973,1973,1000 Int. $,49198.431448,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1974,1974,1000 Int. $,44039.726476,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1975,1975,1000 Int. $,54271.707792,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1976,1976,1000 Int. $,43461.603038,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1977,1977,1000 Int. $,54827.839702,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1978,1978,1000 Int. $,50749.68,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1979,1979,1000 Int. $,52864.25,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1980,1980,1000 Int. $,48635.11,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1981,1981,1000 Int. $,18310.484544,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1982,1982,1000 Int. $,25147.312268,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1983,1983,1000 Int. $,19944.201326,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1984,1984,1000 Int. $,22996.371664,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,19075.53597,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,17001.565714,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,11203.837688,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,19031.13,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1989,1989,1000 Int. $,21991.528,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1990,1990,1000 Int. $,29603.98,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1991,1991,1000 Int. $,23260.27,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,35101.862,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,33833.12,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,15859.275,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,12687.42,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,7612.452,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,13956.162,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,12264.506,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1999,1999,1000 Int. $,13533.248,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,10572.85,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,8458.28,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,7950.7832,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,13575.5394,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,14931.824598,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,14931.824598,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,13439.784006,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,13533.248,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,14179.037678,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,12826.135792,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,10230.28966,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,10883.69179,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,7921.602134,*,Unofficial figure
QV,Value of Agricultural Production,54,Denmark,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,13188.150176,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,9105.761334,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,16932.207818,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,5935.175076,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,13318.830602,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,3984.272794,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,8469.698678,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,3691.193392,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1999,1999,1000 Int. $,4814.452976,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,7826.869398,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,6383.463916,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,7257.20424,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,2071.855686,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,913.071326,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,4509.531982,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,1198.96119,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,1728.449518,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,950.710672,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,2303.189644,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,838.638462,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,1142.713628,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,784.50547,*,Unofficial figure
QV,Value of Agricultural Production,63,Estonia,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,1865.473654,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1961,1961,1000 Int. $,14801.99,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1962,1962,1000 Int. $,14801.99,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1963,1963,1000 Int. $,7612.452,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1964,1964,1000 Int. $,19031.13,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1965,1965,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1966,1966,1000 Int. $,4229.14,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1967,1967,1000 Int. $,7612.452,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1968,1968,1000 Int. $,8458.28,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1969,1969,1000 Int. $,8458.28,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1970,1970,1000 Int. $,9727.022,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1971,1971,1000 Int. $,10572.85,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1972,1972,1000 Int. $,8458.28,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1973,1973,1000 Int. $,8458.28,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1974,1974,1000 Int. $,7104.9552,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1975,1975,1000 Int. $,11799.3006,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1976,1976,1000 Int. $,8377.92634,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1977,1977,1000 Int. $,4271.4314,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1978,1978,1000 Int. $,4246.05656,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1979,1979,1000 Int. $,6166.08612,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1980,1980,1000 Int. $,5074.968,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1981,1981,1000 Int. $,6766.624,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1982,1982,1000 Int. $,6766.624,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1983,1983,1000 Int. $,6766.624,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1984,1984,1000 Int. $,5074.968,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,5074.968,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,5920.796,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1989,1989,1000 Int. $,6343.71,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1990,1990,1000 Int. $,2960.398,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1991,1991,1000 Int. $,2326.027,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,3806.226,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,3383.312,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,2833.5238,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,3087.2722,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,2452.9012,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,4440.597,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,803.5366,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1999,1999,1000 Int. $,1026.412278,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2000,2000,1000 Int. $,1162.590586,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2001,2001,1000 Int. $,1564.358886,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2002,2002,1000 Int. $,1333.447842,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2003,2003,1000 Int. $,1198.538276,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2004,2004,1000 Int. $,1131.29495,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2005,2005,1000 Int. $,1526.71954,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2006,2006,1000 Int. $,1379.122554,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2007,2007,1000 Int. $,1466.665752,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2008,2008,1000 Int. $,1810.917748,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2009,2009,1000 Int. $,1804.996952,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2010,2010,1000 Int. $,1802.459468,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2011,2011,1000 Int. $,2219.875586,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2012,2012,1000 Int. $,2032.947598,*,Unofficial figure
QV,Value of Agricultural Production,67,Finland,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,2013,2013,1000 Int. $,2074.39317,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1961,1961,1000 Int. $,905881.788,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1962,1962,1000 Int. $,2135715.7,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1963,1963,1000 Int. $,1091541.034,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1964,1964,1000 Int. $,1448057.536,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1965,1965,1000 Int. $,1554208.95,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1966,1966,1000 Int. $,1182467.544,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1967,1967,1000 Int. $,1626527.244,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1968,1968,1000 Int. $,1508957.152,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1969,1969,1000 Int. $,1428180.578,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1970,1970,1000 Int. $,1650633.342,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1971,1971,1000 Int. $,1254785.838,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1972,1972,1000 Int. $,1079699.442,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1973,1973,1000 Int. $,1380814.21,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1974,1974,1000 Int. $,1165973.898,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1975,1975,1000 Int. $,1312725.056,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1976,1976,1000 Int. $,1056016.258,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1977,1977,1000 Int. $,713455.918,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1978,1978,1000 Int. $,1311033.4,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1979,1979,1000 Int. $,1042060.096,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1980,1980,1000 Int. $,1227296.428,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1981,1981,1000 Int. $,607727.418,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1982,1982,1000 Int. $,836100.978,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1983,1983,1000 Int. $,831026.01,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1984,1984,1000 Int. $,1212917.352,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1985,1985,1000 Int. $,993424.986,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1986,1986,1000 Int. $,1157938.532,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1987,1987,1000 Int. $,1009918.632,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1988,1988,1000 Int. $,1091963.948,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1989,1989,1000 Int. $,989618.76,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1990,1990,1000 Int. $,983697.964,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1991,1991,1000 Int. $,707535.122,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1992,1992,1000 Int. $,1246750.472,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1993,1993,1000 Int. $,1054324.602,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1994,1994,1000 Int. $,1125797.068,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1995,1995,1000 Int. $,1064051.624,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1996,1996,1000 Int. $,1034447.644,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1997,1997,1000 Int. $,1045866.322,*,Unofficial figure
QV,Value of Agricultural Production,68,France,154,Net Production Value (constant 2004-2006 1000 I$),515,Apples,1998,1998,1000 Int. $,934597.6486,*,Unofficial figure
